dataset,model,run,mean,rmse,nll_default,nll_mean,train_time,total_time
airfoil,de,0,0.01888003945350647,0.35911694169044495,0.17931576073169708,0.3948313295841217,20.85229679988697,21.553580577950925
airfoil,de,1,0.019884461537003517,0.3623282015323639,0.1691145896911621,0.4037337303161621,18.183265218976885,18.95054560760036
airfoil,de,2,0.020081356167793274,0.3673219084739685,0.17812520265579224,0.4174218475818634,18.32690782798454,19.180969229899347
airfoil,de,3,0.02239960990846157,0.366474986076355,0.17573964595794678,0.41511356830596924,19.356714570894837,20.283337099011987
airfoil,de,4,0.021919071674346924,0.3680603802204132,0.17945833504199982,0.41943028569221497,20.18758950289339,21.193080137949437
